"id_prospect","nome","idade","sexo","profissao","marketing_channel"
2041,"Rafael Farias Torres Lima",26,"M","Analista","SITE"
2042,"Sabrina Castro",47,"M","Professor","ABC DAS MÃES"
2043,"Ana Barbosa",61,"M","Jornalista","ABC DAS MÃES"
2044,"Patrícia Carvalho Pereira",52,"F","Enfermeiro","FACEBOOK"
2045,"Otávio Mendes Carvalho",40,"M","Gestor","SITE"
2046,"Natália Rocha",36,"F","Engenheiro","INDICAÇÃO"
2047,"Bruno Fernandes Pereira Farias",54,"F","Jornalista","SITE"
2048,"Carla Oliveira",43,"M","Professor","GOOGLE"
2049,"Isabela Gomes Rocha",54,"F","Designer","INSTAGRAM"
2050,"Larissa Costa",40,"M","Jornalista","SITE"
2051,"Sabrina Ribeiro Oliveira",60,"F","Contador","INDICAÇÃO"
2052,"Patrícia Fernandes",55,"M","Professor","SITE"
2053,"Larissa Santos Gomes",34,"F","Enfermeiro","GOOGLE"
2054,"Larissa Almeida Mendes",40,"F","Contador","FAIXADA"
2055,"Patrícia Fernandes Martins Mendes",64,"F","Professor","INSTAGRAM"
2056,"Natália Mendes Almeida Dias",58,"F","Técnico","INSTAGRAM"
2057,"Sabrina Costa",60,"F","Enfermeiro","FACEBOOK"
2058,"Marcelo Mendes Lima",55,"M","Professor","FAIXADA"
2059,"Daniel Fernandes Gomes Oliveira",56,"M","Enfermeiro","INSTAGRAM"
2060,"Daniel Farias Santos Pereira",33,"M","Jornalista","CONVIDADO"
2061,"Ana Gomes",38,"F","Contador","ABC DAS MÃES"
2062,"Elaine Carvalho",51,"M","Designer","ABC DAS MÃES"
2063,"Larissa Gomes Torres Oliveira",25,"F","Designer","GOOGLE"
2064,"Ana Rocha",65,"F","Advogada","CONVIDADO"
2065,"Isabela Fernandes Pereira",64,"F","Jornalista","SITE"
2066,"Otávio Pereira",57,"M","Arquiteto","INDICAÇÃO"
2067,"Sabrina Lima",62,"M","Médico","SITE"
2068,"Elaine Costa",36,"M","Engenheiro","INSTAGRAM"
2069,"Marcelo Moura",58,"M","Médico","INDICAÇÃO"
2070,"Larissa Castro Mendes Rocha",61,"M","Jornalista","INSTAGRAM"
2071,"Daniel Gomes",27,"F","Contador","FAIXADA"
2072,"Sabrina Costa Oliveira",57,"F","Gestor","INSTAGRAM"
2073,"Sabrina Oliveira Barbosa Almeida",50,"F","Contador","ABC DAS MÃES"
2074,"Marcelo Moura",60,"F","Jornalista","FACEBOOK"
2075,"Sabrina Barbosa Fernandes Carvalho",60,"M","Enfermeiro","ABC DAS MÃES"
2076,"Daniel Santos Carvalho",62,"M","Médico","CONVIDADO"
2077,"Carla Torres Almeida",65,"F","Enfermeiro","FACEBOOK"
2078,"João Pereira Ribeiro Fernandes",57,"M","Técnico","SITE"
2079,"William Lima",46,"F","Professor","INDICAÇÃO"
2080,"Fernando Lima Moura",53,"M","Jornalista","GOOGLE"
2081,"Isabela Gomes",56,"M","Professor","SITE"
2082,"Bruno Castro Oliveira",64,"M","Analista","SITE"
2083,"João Carvalho Torres",30,"F","Gestor","INDICAÇÃO"
2084,"Bruno Souza",49,"F","Engenheiro","INSTAGRAM"
2085,"Henrique Pereira Torres Ribeiro",42,"F","Enfermeiro","SITE"
2086,"Marcelo Moura",59,"F","Jornalista","GOOGLE"
2087,"Vanessa Castro Oliveira Lima",46,"F","Engenheiro","CONVIDADO"
2088,"Natália Torres Costa",48,"F","Arquiteto","FACEBOOK"
2089,"Henrique Fernandes",54,"F","Designer","FAIXADA"
2090,"Carla Mendes",33,"F","Professor","CONVIDADO"
2091,"Daniel Ribeiro Gomes Fernandes",32,"M","Técnico","FAIXADA"
2092,"Rafael Santos Moura Farias",31,"M","Professor","GOOGLE"
2093,"Fernando Lima Fernandes Barbosa",52,"F","Professor","CONVIDADO"
2094,"Tiago Farias",36,"M","Gestor","INDICAÇÃO"
2095,"Rafael Carvalho Martins",59,"F","Engenheiro","INDICAÇÃO"
2096,"Ana Mendes Torres",39,"M","Enfermeiro","INDICAÇÃO"
2097,"Tiago Dias Farias Pereira",30,"M","Contador","SITE"
2098,"Fernando Martins",40,"M","Advogada","INDICAÇÃO"
2099,"Rafael Souza Moura",48,"F","Enfermeiro","SITE"
2100,"Henrique Torres",37,"F","Jornalista","INDICAÇÃO"
2101,"Carla Gomes Costa Fernandes",57,"M","Professor","CONVIDADO"
2102,"Elaine Pereira",62,"F","Arquiteto","INSTAGRAM"
2103,"Lucas Ferreira Mendes",43,"M","Engenheiro","INSTAGRAM"
2104,"Mariana Souza Ribeiro",35,"F","Contador","GOOGLE"
2105,"Felipe Carvalho Torres",40,"M","Professor","FACEBOOK"
2106,"Isadora Lima Farias",32,"F","Jornalista","INSTAGRAM"
2107,"Gabriel Mendes Oliveira",38,"M","Analista","SITE"
2108,"Ana Carolina Torres",34,"F","Designer","INSTAGRAM"
2109,"Rafael Souza Lima",42,"M","Engenheiro","GOOGLE"
2110,"Beatriz Fernandes Carvalho",30,"F","Contador","FAIXADA"
2111,"Pedro Henrique Rocha",45,"M","Professor","INSTAGRAM"
2112,"Carolina Lima Santos",33,"F","Analista","SITE"
2113,"Lucas Torres Pereira",37,"M","Gestor","GOOGLE"
2114,"Juliana Mendes Carvalho",35,"F","Professor","FACEBOOK"
2115,"Thiago Oliveira Santos",39,"M","Engenheiro","INSTAGRAM"
2116,"Fernanda Lima Torres",31,"F","Jornalista","SITE"
2117,"Mateus Carvalho Mendes",43,"M","Contador","INSTAGRAM"
2118,"Amanda Rocha Souza",34,"F","Designer","GOOGLE"
2119,"Victor Torres Lima",40,"M","Analista","FACEBOOK"
2120,"Larissa Mendes Carvalho",32,"F","Professor","INSTAGRAM"
2121,"Gustavo Lima Rocha",38,"M","Engenheiro","SITE"
2122,"Mariana Torres Farias",30,"F","Jornalista","GOOGLE"
2123,"Rafael Mendes Carvalho",42,"M","Analista","FACEBOOK"
2124,"Isabela Lima Torres",35,"F","Contador","INSTAGRAM"
2125,"Felipe Souza Mendes",39,"M","Professor","SITE"
2126,"Beatriz Torres Carvalho",33,"F","Designer","GOOGLE"
2127,"Lucas Oliveira Lima",45,"M","Gestor","FACEBOOK"
2128,"Juliana Rocha Mendes",34,"F","Professor","INSTAGRAM"
2129,"Thiago Torres Carvalho",37,"M","Engenheiro","SITE"
2130,"Fernanda Lima Oliveira",31,"F","Jornalista","GOOGLE"
2131,"Mateus Carvalho Rocha",43,"M","Contador","FACEBOOK"
2132,"Amanda Torres Lima",34,"F","Designer","INSTAGRAM"
2133,"Victor Mendes Oliveira",40,"M","Analista","SITE"
2134,"Larissa Rocha Carvalho",32,"F","Professor","GOOGLE"
2135,"Gustavo Torres Lima",38,"M","Engenheiro","FACEBOOK"
2136,"Mariana Lima Carvalho",30,"F","Jornalista","INSTAGRAM"
2137,"Rafael Oliveira Mendes",41,"M","Analista","SITE"
2138,"Isabela Torres Rocha",35,"F","Contador","GOOGLE"
2139,"Felipe Lima Carvalho",39,"M","Professor","FACEBOOK"
2140,"Beatriz Oliveira Torres",33,"F","Designer","INSTAGRAM"
2141,"Lucas Mendes Lima",45,"M","Gestor","SITE"
2142,"Juliana Torres Oliveira",34,"F","Professor","GOOGLE"
2143,"Thiago Carvalho Mendes",37,"M","Engenheiro","FACEBOOK"
2144,"Fernanda Rocha Lima",31,"F","Jornalista","INSTAGRAM"
2145,"Mateus Torres Carvalho",43,"M","Contador","SITE"
2146,"Amanda Oliveira Lima",34,"F","Designer","GOOGLE"
2147,"Victor Rocha Mendes",40,"M","Analista","FACEBOOK"
2148,"Larissa Torres Lima",32,"F","Professor","INSTAGRAM"
2149,"Gustavo Oliveira Carvalho",37,"M","Engenheiro","SITE"
2150,"Mariana Mendes Rocha",30,"F","Jornalista","GOOGLE"
2151,"Rafael Torres Lima",42,"M","Analista","FACEBOOK"
2152,"Isabela Oliveira Mendes",35,"F","Contador","INSTAGRAM"
2153,"Felipe Rocha Carvalho",39,"M","Professor","SITE"
2154,"Beatriz Torres Lima",33,"F","Designer","GOOGLE"
2155,"Lucas Oliveira Mendes",45,"M","Gestor","FACEBOOK"
2156,"Juliana Lima Rocha",34,"F","Professor","INSTAGRAM"
2157,"Thiago Mendes Torres",37,"M","Engenheiro","SITE"
2158,"Fernanda Oliveira Carvalho",31,"F","Jornalista","GOOGLE"
2159,"Ana Oliveira Ribeiro Rocha",57,"F","Jornalista","ABC DAS MÃES"
2160,"Marcelo Mendes Barbosa",63,"F","Professor","CONVIDADO"
2161,"Otávio Souza Martins Oliveira",30,"M","Médico","GOOGLE"
2162,"Fernando Martins Oliveira Gomes",53,"M","Gestor","GOOGLE"
2163,"Patrícia Castro Rocha Souza",56,"M","Enfermeiro","SITE"
2164,"William Gomes Santos Almeida",54,"M","Jornalista","FAIXADA"
2165,"Marcelo Lima Ribeiro",48,"F","Advogada","SITE"
2166,"Sabrina Torres Dias Ribeiro",35,"M","Analista","FAIXADA"
2167,"Vanessa Barbosa Martins",64,"F","Designer","FAIXADA"
2168,"Marcelo Farias",37,"F","Analista","GOOGLE"
2169,"Tiago Martins Oliveira Barbosa",27,"F","Analista","GOOGLE"
2170,"Daniel Moura Castro Mendes",32,"M","Médico","FACEBOOK"
2171,"Otávio Lima",64,"M","Analista","ABC DAS MÃES"
2172,"Tiago Barbosa Souza Lima",48,"M","Gestor","CONVIDADO"
2173,"Ana Ribeiro Dias Castro",46,"F","Gestor","FACEBOOK"
2174,"Tiago Castro",44,"F","Professor","FAIXADA"
2175,"Bruno Lima Almeida Ribeiro",56,"F","Engenheiro","INSTAGRAM"
2176,"Daniel Oliveira",37,"M","Designer","SITE"
2177,"Gabriela Martins Mendes Carvalho",25,"M","Enfermeiro","FACEBOOK"
2178,"Daniel Lima",36,"F","Arquiteto","INSTAGRAM"
2179,"Carla Almeida Castro Barbosa",46,"M","Médico","SITE"
2180,"Fernando Oliveira Carvalho Almeida",51,"M","Arquiteto","INSTAGRAM"
2181,"Ana Gomes",33,"M","Designer","CONVIDADO"
2182,"Patrícia Farias Gomes",28,"F","Arquiteto","INSTAGRAM"
2183,"Rafael Carvalho",39,"F","Gestor","INSTAGRAM"
2184,"Carla Ribeiro Farias",62,"M","Gestor","FACEBOOK"
2185,"Tiago Almeida",46,"F","Engenheiro","INSTAGRAM"
2186,"Tiago Moura Souza",42,"M","Advogada","FACEBOOK"
2187,"Gabriela Martins Fernandes",55,"M","Gestor","CONVIDADO"
2188,"Larissa Dias Gomes Martins",40,"M","Analista","ABC DAS MÃES"
2189,"Bruno Dias",25,"M","Advogada","FAIXADA"
2190,"Otávio Barbosa Carvalho Farias",43,"M","Jornalista","INDICAÇÃO"
2191,"Ana Moura Santos",41,"F","Gestor","INDICAÇÃO"
2192,"William Castro Rocha",62,"F","Analista","INSTAGRAM"
2193,"Vanessa Carvalho",38,"F","Médico","FAIXADA"
2194,"Tiago Dias Castro Gomes",65,"F","Técnico","SITE"
2195,"Natália Dias Mendes Barbosa",32,"F","Jornalista","FACEBOOK"
2196,"Sabrina Fernandes",61,"F","Arquiteto","FAIXADA"
2197,"Isabela Castro Rocha Oliveira",32,"M","Técnico","ABC DAS MÃES"
2198,"Otávio Dias Castro",40,"F","Arquiteto","FAIXADA"
2199,"Natália Almeida Gomes",29,"F","Analista","SITE"
2200,"Daniel Santos",20,"M","Gestor","INDICAÇÃO"
2201,"Elaine Pereira Ribeiro Carvalho",39,"M","Advogado","INSTAGRAM"
2202,"Gabriela Souza",39,"F","Analista","SITE"
2203,"Rafael Mendes Souza Rocha",42,"M","Professor","FACEBOOK"
